ID_ATIV_ECON_ESTABELECIMENTO;LATITUDE;LONGITUDE
170959;-199.176.094;-439.024.335
170399;-200.013.989;-439.703.305
169131;-199.818.967;-440.047.592
179014;-199.873.871;-439.935.154
179337;-198.207.658;-439.956.006
179340;-199.208.661;-439.804.172
179342;-199.505.633;-4.396.682
179347;-199.549.759;-439.985.131
180322;-199.474.918;-439.354.287
176809;-199.059.578;-44.010.883
177432;-199.470.465;-439.349.645
177433;-199.715.572;-439.508.108
177434;-199.202.497;-439.210.977
177437;-199.347.918;-439.496.247
177443;-199.105.121;-439.015.204
178042;-198.185.109;-439.803.928
181669;-199.130.778;-438.877.036
179354;-199.328.729;-439.262.521
179692;-198.284.961;-439.606.331
176830;-198.534.519;-438.861.517
177150;-199.942.491;-440.105.506
177151;-198.913.875;-439.571.467
177450;-2.000.629;-440.100.157
179056;-200.228.302;-440.291.332
179062;-198.282.019;-439.829.246
179391;-199.372.742;-439.380.164
179716;-198.285.368;-439.677.196
181002;-19.828.563;-439.466.384
181015;-199.385.877;-439.388.682
176850;-198.782.244;-440.004.445
177474;-199.245.188;-440.083.983
177775;-199.688.452;-43.959.791
178080;-19.800.705;-439.570.586
178398;-198.787.476;-439.428.855
178415;-199.390.097;-439.348.248
178727;-198.741.557;-439.882.869
178735;-198.859.112;-439.399.331
181297;-198.547.392;-439.556.643
181798;-199.198.038;-439.410.821
181807;-198.435.664;-439.100.523
179086;-198.273.109;-439.940.908
179394;-198.427.636;-439.507.268
180369;-198.906.935;-439.391.618
176864;-19.977.125;-439.824.552
177501;-198.233.871;-439.625.056
179430;-198.998.528;-44.009.712
180402;-198.944.992;-439.580.877
180721;-199.763.249;-439.717.068
176891;-198.773.115;-43.916.571
176892;-198.607.781;-439.247.678
177523;-199.434.279;-439.272.682
178773;-199.272.193;-439.630.253
179446;-199.000.932;-439.176.158
176908;-198.349.243;-439.331.241
177543;-199.715.572;-439.508.108
178132;-199.259.598;-439.723.795
178784;-19.855.913;-439.185.804
179794;-198.507.892;-439.211.594
180119;-199.106.903;-440.064.759
180437;-199.865.324;-439.885.272
180447;-198.751.586;-439.045.275
181083;-199.250.301;-4.393.764
178157;-199.348.411;-439.146.179
180138;-198.288.016;-439.322.124
180460;-199.259.598;-439.723.795
180780;-198.535.432;-438.838.711
180792;-199.917.064;-440.553.277
181097;-199.162.764;-439.649.293
176937;-199.399.653;-439.684.216
176940;-199.027.639;-438.882.379
176943;-199.267.244;-439.476.085
176947;-199.675.188;-439.623.811
176948;-199.008.648;-439.673.292
176949;-199.688.452;-43.959.791
176950;-199.008.648;-439.673.292
176951;-199.675.188;-439.623.811
176952;-199.008.648;-439.673.292
176953;-199.675.188;-439.623.811
176954;-199.675.188;-439.623.811
176955;-199.008.648;-439.673.292
176956;-199.688.452;-43.959.791
177568;-199.777.231;-440.303.999
177577;-198.464.774;-439.804.425
177582;-199.019.679;-439.759.332
177584;-199.594.139;-439.709.214
177872;-199.755.032;-440.132.999
178173;-19.834.441;-438.686.922
181394;-199.601.688;-439.695.414
179501;-198.880.666;-439.864.569
179514;-198.433.852;-439.732.979
180161;-198.980.078;-439.390.046
176957;-198.298.634;-439.718.183
176958;-198.298.634;-439.718.183
176959;-198.298.634;-439.718.183
176960;-198.298.634;-439.718.183
176961;-199.256.994;-439.197.935
176962;-199.256.994;-439.197.935
176963;-199.256.994;-439.197.935
176964;-199.256.994;-439.197.935
177296;-198.897.452;-439.398.479
177893;-198.981.758;-439.426.108
181401;-200.060.666;-440.089.125
179193;-198.941.786;-438.875.828
179194;-199.177.125;-439.237.725
179849;-19.921.674;-439.441.773
180167;-198.373.712;-439.480.678
180833;-199.295.524;-440.003.203
181155;-19.907.088;-43.922.803
179223;-199.243.028;-439.164.758
179542;-199.404.409;-439.372.028
177002;-199.346.138;-439.293.347
177007;-199.192.033;-440.114.083
177017;-199.875.475;-440.094.094
177323;-199.150.475;-439.881.637
177645;-199.025.482;-439.694.262
178876;-199.295.524;-440.003.203
181582;-199.757.707;-439.777.951
181586;-199.779.323;-440.280.798
181594;-199.454.938;-439.389.531
181595;-198.740.446;-43.986.988
179888;-199.059.651;-439.042.761
179890;-198.604.191;-439.289.667
180548;-198.978.001;-43.897.992
177028;-199.585.866;-439.792.926
177359;-199.320.515;-439.816.779
178588;-198.418.393;-439.293.269
181476;-198.667.325;-439.483.733
179274;-199.341.541;-439.461.057
179587;-198.507.356;-438.856.087
180566;-198.400.936;-439.776.251
177042;-198.920.605;-440.000.751
178275;-198.293.904;-439.626.697
178287;-199.201.427;-439.351.021
178289;-199.146.427;-439.494.277
178607;-199.241.653;-439.088.061
181621;-198.255.279;-439.866.292
179619;-199.465.584;-439.832.217
179621;-198.052.069;-439.838.337
179933;-198.785.116;-440.012.656
179936;-198.404.464;-439.886.576
179939;-199.675.752;-439.876.199
181231;-198.993.831;-439.859.115
178616;-199.324.514;-439.430.078
178939;-198.051.979;-439.647.815
179623;-199.881.031;-440.030.127
179947;-199.300.404;-439.526.961
180609;-198.718.521;-439.156.545
180919;-199.200.636;-439.161.738
177412;-198.931.676;-439.033.168
177720;-199.186.355;-439.405.757
178024;-199.148.029;-439.230.373
179319;-199.281.089;-439.417.431
180618;-19.863.783;-43.918.362
181886;-198.768.391;-440.095.381
182539;-199.223.659;-439.963.246
182541;-198.821.932;-439.932.124
183492;-199.755.032;-440.132.999
184465;-198.732.336;-440.024.171
184796;-199.120.738;-440.046.571
185753;-199.541.634;-439.812.388
186831;-199.217.547;-439.255.316
181912;-198.020.474;-439.264.611
181913;-198.646.048;-439.075.023
182566;-199.395.681;-439.388.092
183530;-198.432.936;-439.709.108
183843;-199.202.192;-439.718.626
184171;-19.921.674;-439.441.773
184802;-199.948.731;-440.461.731
184805;-198.495.668;-439.092.265
185140;-198.985.198;-439.542.585
185781;-199.364.022;-439.265.967
186115;-199.318.138;-439.401.656
186119;-199.000.932;-439.176.158
186125;-197.950.663;-439.666.994
186452;-198.923.975;-439.292.579
186956;-19.845.876;-439.298.022
182903;-199.172.456;-43.909.518
183222;-199.173.698;-440.220.283
183227;-198.893.581;-439.311.599
183541;-199.180.923;-439.326.859
184507;-199.148.029;-439.230.373
184508;-199.469.112;-43.921.493
182268;-199.222.135;-439.079.003
182273;-198.501.824;-438.884.689
183240;-198.633.865;-439.501.186
184202;-198.787.476;-439.428.855
184853;-200.060.666;-440.089.125
185493;-19.965.122;-43.989.105
185499;-199.322.299;-439.068.592
186487;-198.861.004;-43.927.191
186843;-198.026.659;-439.399.645
186851;-199.182.726;-439.340.936
186857;-199.009.859;-439.156.899
182625;-19.972.979;-439.373.734
183254;-199.611.483;-439.808.599
183585;-1.986.078;-439.162.477
184546;-198.916.887;-439.083.866
184863;-199.764.262;-439.752.874
185835;-198.690.268;-439.338.379
186867;-198.777.482;-439.292.979
182311;-199.489.786;-439.992.343
183279;-199.167.084;-439.734.296
183287;-198.193.154;-439.490.476
185229;-198.159.736;-43.982.888
185851;-199.526.573;-439.602.109
186208;-199.693.744;-439.752.373
186883;-199.470.309;-43.950.314
182013;-198.775.142;-439.454.247
183948;-199.330.887;-43.979.612
184276;-198.845.603;-439.642.475
184915;-198.451.722;-439.360.289
186213;-198.757.884;-439.293.954
186916;-198.913.614;-439.245.776
182346;-199.185.571;-439.378.025
182353;-19.873.103;-439.435.343
182671;-199.291.774;-439.219.772
182995;-198.978.001;-43.897.992
183319;-200.010.107;-440.084.828
183320;-199.293.506;-439.394.844
183646;-199.432.649;-439.349.025
184925;-199.071.861;-439.002.485
185571;-198.144.448;-439.850.444
185584;-19.925.774;-439.279.259
185590;-199.435.392;-439.496.401
186561;-198.978.001;-43.897.992
186572;-200.055.285;-440.322.565
186927;-19.892.949;-43.966.421
186932;-199.827.302;-440.259.156
182057;-198.785.046;-439.250.618
182692;-198.498.734;-438.900.149
183675;-198.373.712;-439.480.678
183989;-198.597.636;-439.359.841
184628;-199.260.191;-439.371.484
184629;-198.808.275;-440.115.442
184948;-198.701.497;-440.033.555
185607;-199.228.011;-43.916.392
185918;-199.174.322;-440.082.047
186977;-199.221.403;-439.438.825
182077;-199.195.654;-438.737.228
182392;-199.756.214;-439.751.097
182709;-199.452.837;-440.016.367
184329;-19.921.814;-439.815.175
185932;-199.144.404;-440.189.604
186276;-198.599.963;-439.198.854
186277;-198.800.961;-439.857.288
186607;-199.574.112;-439.817.923
186611;-198.352.105;-439.870.071
182416;-199.005.568;-439.191.308
183378;-199.260.191;-439.371.484
183701;-199.281.089;-439.417.431
183702;-199.014.845;-439.411.837
184357;-199.426.434;-439.299.187
185634;-19.836.954;-439.219.853
185643;-199.165.773;-439.081.158
182106;-198.709.219;-440.145.578
183730;-198.284.581;-438.996.194
183735;-1.980.296;-439.786.581
184043;-199.905.497;-439.602.596
185006;-198.310.215;-439.356.032
185011;-198.329.647;-439.434.523
185018;-199.283.991;-439.735.194
186634;-199.757.126;-440.603.864
186648;-199.368.749;-440.147.009
182458;-198.709.626;-439.824.093
182460;-19.931.634;-439.753.792
182465;-198.944.992;-439.580.877
184071;-19.912.596;-439.075.387
184704;-199.085.242;-439.441.403
185350;-199.254.737;-439.917.045
185687;-198.473.473;-439.245.204
185990;-199.149.895;-439.127.511
185997;-199.342.903;-439.359.366
183129;-199.046.668;-439.303.107
183757;-198.547.896;-439.556.661
183770;-199.038.555;-439.023.643
184728;-199.598.731;-439.905.098
185048;-198.316.642;-43.976.161
185697;-198.137.955;-439.785.279
185705;-199.377.947;-439.258.345
181838;-198.432.936;-439.709.108
181853;-199.764.262;-439.752.874
182813;-199.580.285;-440.089.687
183135;-198.341.323;-439.740.179
183787;-19.867.417;-439.432.149
184429;-199.221.403;-439.438.825
184436;-19.917.247;-43.939.567
184745;-197.965.546;-439.472.376
181864;-198.858.478;-440.058.863
182183;-199.037.574;-439.774.063
182201;-198.800.963;-439.524.845
183156;-19.933.144;-439.766.401
185098;-19.911.501;-439.065.088
185103;-199.130.778;-438.877.036
191222;-199.604.292;-439.829.658
187058;-198.435.669;-439.734.111
187374;-198.597.636;-439.359.841
188027;-199.905.497;-439.602.596
191228;-199.556.867;-439.444.495
191951;-199.546.429;-439.671.612
187064;-198.228.838;-439.865.265
187729;-198.270.895;-439.404.234
188039;-199.269.772;-439.324.151
190281;-198.346.925;-439.883.261
190286;-199.358.523;-439.149.009
190287;-198.433.852;-439.732.979
191252;-199.574.112;-439.817.923
192081;-20.020.467;-440.359.669
187098;-199.084.384;-439.986.218
187416;-19.833.184;-439.452.194
187740;-199.139.841;-439.197.623
188692;-198.757.884;-439.293.954
188699;-199.675.188;-439.623.811
189016;-199.358.523;-439.149.009
189024;-199.320.515;-439.816.779
189330;-199.301.761;-439.444.828
189652;-199.027.336;-439.142.162
190297;-198.346.925;-439.883.261
190934;-19.925.814;-439.404.836
191585;-198.268.443;-439.866.846
191590;-19.818.821;-439.525.804
187115;-199.145.441;-439.964.069
187118;-199.688.452;-43.959.791
187441;-199.422.218;-439.766.166
189676;-199.027.639;-438.882.379
190956;-198.418.393;-439.293.269
191303;-199.164.141;-439.443.398
187451;-198.727.877;-439.304.523
187465;-198.956.376;-439.671.019
187775;-198.925.835;-43.927.071
188108;-198.988.167;-439.231.518
188419;-199.835.904;-440.549.616
189053;-198.565.985;-439.178.558
190974;-198.311.644;-43.932.755
190981;-19.924.344;-439.592.689
187805;-198.349.243;-439.331.241
188129;-199.905.497;-439.602.596
189067;-199.931.948;-440.011.274
189079;-1.986.078;-439.162.477
190042;-199.362.978;-439.161.328
188132;-198.774.283;-440.122.972
189097;-198.175.133;-439.850.949
189098;-199.256.994;-439.197.935
190374;-199.202.983;-439.820.026
190382;-199.016.585;-439.668.763
191009;-199.517.213;-439.693.972
191018;-198.484.634;-439.158.803
192033;-197.859.359;-439.490.128
187194;-199.649.659;-439.595.121
187514;-199.675.113;-439.795.293
188164;-199.358.322;-43.934.762
188798;-199.030.168;-439.207.034
189110;-199.523.014;-440.031.245
189116;-19.863.356;-439.038.019
190408;-198.207.173;-439.672.339
190718;-199.359.283;-439.100.097
190722;-198.944.992;-439.580.877
191034;-198.863.793;-439.098.575
191036;-199.159.172;-439.004.614
191037;-198.887.231;-439.461.154
192048;-19.978.326;-440.434.378
192050;-198.482.911;-439.055.871
192052;-199.167.419;-43.932.403
188182;-199.304.962;-439.377.208
189780;-199.386.497;-439.388.946
192099;-199.403.611;-439.200.245
187567;-198.935.299;-440.073.367
188512;-199.942.146;-440.432.642
188839;-19.978.326;-440.434.378
189153;-199.182.726;-439.340.936
190116;-199.688.452;-43.959.791
190442;-199.301.761;-439.444.828
191074;-199.281.198;-439.473.471
187572;-199.201.427;-439.351.021
187574;-199.024.451;-439.055.043
187908;-199.615.623;-439.465.693
188221;-199.083.269;-439.145.881
188865;-198.680.233;-439.112.376
189185;-199.670.814;-439.616.132
189491;-199.510.696;-439.457.042
189503;-199.341.541;-439.461.057
189810;-198.808.578;-439.136.003
189815;-198.634.011;-439.441.692
189827;-199.094.414;-439.590.976
190470;-199.715.572;-439.508.108
190784;-198.258.686;-439.582.234
191086;-198.786.565;-439.314.508
191098;-199.822.231;-439.993.706
191755;-199.404.754;-439.452.073
191902;-198.426.123;-439.317.783
188244;-198.801.087;-43.930.728
189203;-199.090.752;-439.968.784
189524;-199.068.396;-439.808.556
190163;-199.256.994;-439.197.935
187287;-198.962.354;-439.904.687
187616;-198.226.177;-440.022.934
187626;-199.992.994;-440.329.863
188250;-199.489.897;-439.322.579
188257;-199.281.198;-439.473.471
188888;-19.864.565;-438.956.213
188900;-198.699.942;-439.993.171
190180;-199.839.755;-440.097.011
190806;-199.529.563;-439.987.727
187323;-199.505.444;-439.610.039
187640;-199.248.871;-439.709.534
187641;-199.776.359;-440.430.335
187954;-199.151.143;-43.940.443
188273;-198.974.825;-439.538.667
189551;-198.219.228;-440.002.192
189882;-199.328.638;-439.465.832
190836;-198.028.621;-439.365.287
190840;-198.540.192;-439.326.348
191489;-199.451.203;-439.720.972
187011;-199.776.212;-44.016.645
187991;-198.920.098;-440.034.805
188625;-198.952;-440.101.672
190851;-198.431.885;-439.565.294
191182;-199.407.705;-440.148.074
187026;-198.530.152;-439.121.381
187350;-199.403.611;-439.200.245
188321;-198.540.508;-438.996.639
188633;-198.962.505;-4.390.653
188646;-199.768.265;-440.523.901
189272;-198.073.556;-440.025.126
189282;-198.268.443;-439.866.846
190884;-198.706.828;-439.114.992
191198;-19.906.363;-439.712.143
176156;-199.764.164;-439.870.902
171626;-199.764.262;-439.752.874
171948;-199.284.592;-439.808.395
171950;-19.876.143;-439.408.788
172910;-199.489.786;-439.992.343
173237;-199.092.713;-439.763.048
174552;-198.907.548;-439.413.769
175519;-198.922.904;-439.466.074
175864;-199.129.474;-439.681.989
175866;-199.172.456;-43.909.518
173594;-199.094.846;-439.479.827
174894;-198.609.082;-439.455.949
175210;-199.818.967;-440.047.592
175215;-199.125.783;-439.251.268
176199;-198.199.428;-439.506.704
171985;-198.238.978;-439.965.192
172635;-199.933.385;-440.521.619
173283;-198.400.936;-439.776.251
173935;-199.325.779;-439.498.815
174905;-198.853.043;-439.855.035
176734;-198.511.218;-438.992.687
176736;-199.162.218;-439.142.033
172654;-198.356.104;-43.940.998
173623;-199.688.452;-43.959.791
173624;-199.688.452;-43.959.791
173965;-199.267.616;-439.618.748
175247;-199.103.957;-43.980.919
175250;-199.026.157;-439.942.378
176609;-198.743.441;-439.261.621
172343;-19.992.644;-440.150.988
172668;-19.893.213;-439.944.557
172679;-198.368.144;-439.874.318
173975;-199.148.029;-439.230.373
173976;-199.382.457;-439.384.554
173983;-199.823.448;-440.549.027
174309;-198.591.463;-439.658.273
174621;-198.942.967;-439.895.564
174634;-199.147.025;-439.458.648
175267;-1.982.424;-439.677.013
175931;-199.434.484;-439.567.156
175941;-198.346.542;-439.373.665
176621;-197.947.855;-439.480.803
171722;-199.246.562;-440.007.587
172380;-1.983.766;-439.462.359
172699;-200.013.989;-439.703.305
172704;-198.618.495;-439.312.093
173010;-19.923.008;-439.416.943
173666;-198.913.875;-439.571.467
173667;-199.211.524;-439.193.315
175299;-198.843.625;-439.544.116
175966;-198.774.471;-439.142.761
171751;-198.498.949;-438.984.212
172398;-198.465.962;-438.977.903
172712;-198.688.255;-439.857.917
173361;-198.025.768;-439.527.126
174660;-199.942.321;-440.316.529
174677;-199.514.436;-439.895.693
176660;-198.109.083;-440.016.597
171769;-198.945.585;-440.150.056
172101;-199.553.311;-439.490.308
173389;-198.209.408;-439.473.867
173714;-199.524.222;-43.923.038
173721;-198.107.335;-439.917.942
174039;-19.822.566;-43.924.341
174369;-19.879.677;-439.444.214
174679;-198.958.707;-440.025.083
171790;-199.160.485;-439.433.801
171800;-199.475.547;-439.338.241
172108;-199.159.715;-438.921.433
173411;-19.931.442;-439.591.721
173731;-199.050.808;-439.767.011
173737;-198.861.502;-43.900.237
175023;-198.902.883;-439.678.891
175033;-198.361.763;-439.605.223
175039;-199.142.953;-439.886.957
176025;-198.464.774;-439.804.425
176349;-198.626.863;-43.909.065
176351;-198.790.016;-439.238.019
176716;-198.234.183;-4.396.674
176717;-199.036.834;-439.553.219
171803;-199.396.065;-439.444.739
171816;-198.506.182;-439.081.399
172778;-198.899.571;-43.966.017
173752;-198.850.315;-43.964.399
173755;-199.217.543;-439.447.993
174078;-19.954.359;-439.416.228
174084;-198.984.124;-438.935.395
174412;-199.978.229;-440.245.731
174720;-198.400.936;-439.776.251
172466;-199.361.088;-439.533.128
172471;-199.068.346;-439.050.515
173444;-199.167.084;-439.734.296
173453;-198.978.001;-43.897.992
173455;-198.931.127;-44.011.356
173767;-198.510.558;-438.989.848
173784;-199.670.422;-439.652.827
174423;-199.216.954;-439.458.662
174424;-199.237.781;-439.481.474
175068;-198.815.189;-439.402.212
175073;-199.386.192;-439.336.176
175084;-199.162.218;-439.142.033
175387;-198.907.906;-438.980.541
175098;-199.221.403;-439.438.825
175742;-198.842.816;-439.967.121
175748;-199.037.574;-439.774.063
171871;-199.505.633;-4.396.682
171874;-199.889.517;-440.384.295
172513;-199.162.948;-439.182.816
173478;-198.916.887;-439.083.866
173807;-198.471.791;-439.383.029
174146;-199.124.014;-439.241.504
175434;-198.695.023;-439.991.883
176105;-198.258.515;-440.014.206
174493;-19.805.963;-439.401.144
171584;-198.218.257;-43.952.599
172553;-19.972.979;-439.373.734
172558;-198.285.879;-43.962.654
173206;-197.887.423;-439.871.876
173540;-19.904.977;-440.030.015
174512;-198.025.633;-439.921.936
174825;-199.183.812;-439.978.989
175146;-198.777.482;-439.292.979
175800;-199.835.904;-440.549.616
172248;-19.921.782;-439.133.394
172261;-198.362.272;-439.644.659
172892;-199.313.643;-439.365.479
